model,curve,x,y,threshold
logistic_regression,pr,0.585185,1.000000,0.980682
logistic_regression,pr,0.577778,1.000000,0.981482
logistic_regression,pr,0.570370,1.000000,0.983732
logistic_regression,pr,0.562963,1.000000,0.983999
logistic_regression,pr,0.555556,1.000000,0.984476
logistic_regression,pr,0.548148,1.000000,0.984948
logistic_regression,pr,0.540741,1.000000,0.985533
logistic_regression,pr,0.533333,1.000000,0.985676
logistic_regression,pr,0.525926,1.000000,0.986829
logistic_regression,pr,0.518519,1.000000,0.988927
logistic_regression,pr,0.511111,1.000000,0.989100
logistic_regression,pr,0.503704,1.000000,0.989866
logistic_regression,pr,0.496296,1.000000,0.990062
logistic_regression,pr,0.488889,1.000000,0.990529
logistic_regression,pr,0.481481,1.000000,0.990631
logistic_regression,pr,0.474074,1.000000,0.991400
logistic_regression,pr,0.466667,1.000000,0.991579
logistic_regression,pr,0.459259,1.000000,0.992074
logistic_regression,pr,0.451852,1.000000,0.992329
logistic_regression,pr,0.444444,1.000000,0.992378
logistic_regression,pr,0.437037,1.000000,0.992503
logistic_regression,pr,0.429630,1.000000,0.993065
logistic_regression,pr,0.422222,1.000000,0.993383
logistic_regression,pr,0.414815,1.000000,0.994336
logistic_regression,pr,0.407407,1.000000,0.995146
logistic_regression,pr,0.400000,1.000000,0.995192
logistic_regression,pr,0.392593,1.000000,0.995479
logistic_regression,pr,0.385185,1.000000,0.995497
logistic_regression,pr,0.377778,1.000000,0.995562
logistic_regression,pr,0.370370,1.000000,0.995609
logistic_regression,pr,0.362963,1.000000,0.995879
logistic_regression,pr,0.355556,1.000000,0.995953
logistic_regression,pr,0.348148,1.000000,0.996093
logistic_regression,pr,0.340741,1.000000,0.996220
logistic_regression,pr,0.333333,1.000000,0.996732
logistic_regression,pr,0.325926,1.000000,0.996811
logistic_regression,pr,0.318519,1.000000,0.997173
logistic_regression,pr,0.311111,1.000000,0.997279
logistic_regression,pr,0.303704,1.000000,0.997309
logistic_regression,pr,0.296296,1.000000,0.997317
logistic_regression,pr,0.288889,1.000000,0.997680
logistic_regression,pr,0.281481,1.000000,0.997796
logistic_regression,pr,0.274074,1.000000,0.997853
logistic_regression,pr,0.266667,1.000000,0.998028
logistic_regression,pr,0.259259,1.000000,0.998065
logistic_regression,pr,0.251852,1.000000,0.998565
logistic_regression,pr,0.244444,1.000000,0.998574
logistic_regression,pr,0.237037,1.000000,0.998684
logistic_regression,pr,0.229630,1.000000,0.998692
logistic_regression,pr,0.222222,1.000000,0.998712
logistic_regression,pr,0.214815,1.000000,0.998752
logistic_regression,pr,0.207407,1.000000,0.999090
logistic_regression,pr,0.200000,1.000000,0.999094
logistic_regression,pr,0.192593,1.000000,0.999107
logistic_regression,pr,0.185185,1.000000,0.999124
logistic_regression,pr,0.177778,1.000000,0.999230
logistic_regression,pr,0.170370,1.000000,0.999238
logistic_regression,pr,0.162963,1.000000,0.999259
logistic_regression,pr,0.155556,1.000000,0.999275
logistic_regression,pr,0.148148,1.000000,0.999328
logistic_regression,pr,0.140741,1.000000,0.999329
logistic_regression,pr,0.133333,1.000000,0.999400
logistic_regression,pr,0.125926,1.000000,0.999416
logistic_regression,pr,0.118519,1.000000,0.999421
logistic_regression,pr,0.111111,1.000000,0.999449
logistic_regression,pr,0.103704,1.000000,0.999465
logistic_regression,pr,0.096296,1.000000,0.999510
logistic_regression,pr,0.088889,1.000000,0.999677
logistic_regression,pr,0.081481,1.000000,0.999694
logistic_regression,pr,0.074074,1.000000,0.999705
logistic_regression,pr,0.066667,1.000000,0.999736
logistic_regression,pr,0.059259,1.000000,0.999742
logistic_regression,pr,0.051852,1.000000,0.999794
logistic_regression,pr,0.044444,1.000000,0.999834
logistic_regression,pr,0.037037,1.000000,0.999891
logistic_regression,pr,0.029630,1.000000,0.999931
logistic_regression,pr,0.022222,1.000000,0.999937
logistic_regression,pr,0.014815,1.000000,0.999947
logistic_regression,pr,0.007407,1.000000,0.999953
logistic_regression,pr,0.000000,1.000000,1.000000
random_forest,roc,0.000000,0.000000,1.000000
random_forest,roc,0.000000,0.118519,1.000000
random_forest,roc,0.000000,0.192593,0.996667
random_forest,roc,0.000000,0.251852,0.993333
random_forest,roc,0.000000,0.281481,0.990000
random_forest,roc,0.000000,0.318519,0.983333
random_forest,roc,0.000000,0.348148,0.980000
random_forest,roc,0.000000,0.370370,0.976667
random_forest,roc,0.000000,0.451852,0.973333
random_forest,roc,0.000000,0.459259,0.970000
random_forest,roc,0.000000,0.503704,0.963333
random_forest,roc,0.000000,0.511111,0.956667
random_forest,roc,0.000000,0.548148,0.950000
random_forest,roc,0.000000,0.562963,0.946667
random_forest,roc,0.000000,0.577778,0.936667
random_forest,roc,0.000000,0.592593,0.933333
random_forest,roc,0.000000,0.600000,0.930000
random_forest,roc,0.000000,0.629630,0.913333
random_forest,roc,0.000000,0.637037,0.906667
random_forest,roc,0.000000,0.651852,0.900000
random_forest,roc,0.000000,0.674074,0.896667
random_forest,roc,0.000000,0.681481,0.890000
random_forest,roc,0.000000,0.711111,0.873333
random_forest,roc,0.000000,0.740741,0.853333
random_forest,roc,0.000000,0.762963,0.843333
random_forest,roc,0.000000,0.770370,0.840000
random_forest,roc,0.000000,0.800000,0.833333
random_forest,roc,0.000000,0.814815,0.830000
random_forest,roc,0.000000,0.837037,0.780000
random_forest,roc,0.000000,0.851852,0.776667
random_forest,roc,0.000000,0.859259,0.760000
random_forest,roc,0.000000,0.874074,0.753333
random_forest,roc,0.000000,0.911111,0.676667
random_forest,roc,0.003922,0.911111,0.536667
random_forest,roc,0.003922,0.925926,0.496667
random_forest,roc,0.005229,0.925926,0.493333
random_forest,roc,0.007843,0.925926,0.483333
random_forest,roc,0.007843,0.933333,0.463333
random_forest,roc,0.007843,0.948148,0.443333
random_forest,roc,0.009150,0.948148,0.430000
random_forest,roc,0.010458,0.955556,0.420000
random_forest,roc,0.011765,0.955556,0.413333
random_forest,roc,0.011765,0.962963,0.390000
random_forest,roc,0.014379,0.962963,0.370000
random_forest,roc,0.014379,0.977778,0.360000
random_forest,roc,0.016993,0.977778,0.310000
random_forest,roc,0.018301,0.985185,0.306667
random_forest,roc,0.019608,0.985185,0.303333
random_forest,roc,0.019608,0.992593,0.300000
random_forest,roc,0.026144,0.992593,0.230000
random_forest,roc,0.027451,1.000000,0.220000
random_forest,roc,0.035294,1.000000,0.183333
random_forest,roc,0.037908,1.000000,0.180000
random_forest,roc,0.039216,1.000000,0.170000
random_forest,roc,0.041830,1.000000,0.163333
random_forest,roc,0.043137,1.000000,0.156667
random_forest,roc,0.047059,1.000000,0.150000
random_forest,roc,0.049673,1.000000,0.140000
random_forest,roc,0.053595,1.000000,0.133333
random_forest,roc,0.057516,1.000000,0.116667
random_forest,roc,0.061438,1.000000,0.110000
random_forest,roc,0.067974,1.000000,0.106667
random_forest,roc,0.070588,1.000000,0.103333
random_forest,roc,0.071895,1.000000,0.100000
random_forest,roc,0.077124,1.000000,0.093333
random_forest,roc,0.078431,1.000000,0.086667
random_forest,roc,0.083660,1.000000,0.080000
random_forest,roc,0.086275,1.000000,0.073333
random_forest,roc,0.088889,1.000000,0.070000
random_forest,roc,0.090196,1.000000,0.066667
random_forest,roc,0.094118,1.000000,0.063333
random_forest,roc,0.096732,1.000000,0.060000
random_forest,roc,0.101961,1.000000,0.056667
random_forest,roc,0.109804,1.000000,0.050000
random_forest,roc,0.115033,1.000000,0.046667
random_forest,roc,0.118954,1.000000,0.043333
random_forest,roc,0.124183,1.000000,0.040000
random_forest,roc,0.133333,1.000000,0.036667
random_forest,roc,0.138562,1.000000,0.033333
random_forest,roc,0.147712,1.000000,0.030000
random_forest,roc,0.159477,1.000000,0.026667
random_forest,roc,0.175163,1.000000,0.023333
random_forest,roc,0.186928,1.000000,0.020000
random_forest,roc,0.200000,1.000000,0.016667
random_forest,roc,0.219608,1.000000,0.013333
random_forest,roc,0.253595,1.000000,0.010000
random_forest,roc,0.288889,1.000000,0.006667
random_forest,roc,0.388235,1.000000,0.003333
random_forest,roc,1.000000,1.000000,0.000000
random_forest,pr,1.000000,0.150000,0.000000
random_forest,pr,1.000000,0.312500,0.003333
random_forest,pr,1.000000,0.379213,0.006667
random_forest,pr,1.000000,0.410334,0.010000
random_forest,pr,1.000000,0.445545,0.013333
random_forest,pr,1.000000,0.468750,0.016667
random_forest,pr,1.000000,0.485612,0.020000
random_forest,pr,1.000000,0.501859,0.023333
random_forest,pr,1.000000,0.525292,0.026667
random_forest,pr,1.000000,0.544355,0.030000
random_forest,pr,1.000000,0.560166,0.033333
random_forest,pr,1.000000,0.569620,0.036667
random_forest,pr,1.000000,0.586957,0.040000
random_forest,pr,1.000000,0.597345,0.043333
random_forest,pr,1.000000,0.605381,0.046667
random_forest,pr,1.000000,0.616438,0.050000
random_forest,pr,1.000000,0.625000,0.053333
random_forest,pr,1.000000,0.633803,0.056667
random_forest,pr,1.000000,0.645933,0.060000
random_forest,pr,1.000000,0.652174,0.063333
random_forest,pr,1.000000,0.661765,0.066667
random_forest,pr,1.000000,0.665025,0.070000
random_forest,pr,1.000000,0.671642,0.073333
random_forest,pr,1.000000,0.675000,0.076667
random_forest,pr,1.000000,0.678392,0.080000
random_forest,pr,1.000000,0.692308,0.086667
random_forest,pr,1.000000,0.695876,0.093333
random_forest,pr,1.000000,0.703125,0.096667
random_forest,pr,1.000000,0.710526,0.100000
random_forest,pr,1.000000,0.714286,0.103333
random_forest,pr,1.000000,0.721925,0.106667
random_forest,pr,1.000000,0.741758,0.110000
random_forest,pr,1.000000,0.754190,0.116667
random_forest,pr,1.000000,0.758427,0.123333
random_forest,pr,1.000000,0.762712,0.126667
random_forest,pr,1.000000,0.767045,0.133333
random_forest,pr,1.000000,0.780347,0.140000
random_forest,pr,1.000000,0.784884,0.143333
random_forest,pr,1.000000,0.789474,0.150000
random_forest,pr,1.000000,0.803571,0.156667
random_forest,pr,1.000000,0.808383,0.163333
random_forest,pr,1.000000,0.818182,0.170000
random_forest,pr,1.000000,0.823171,0.180000
random_forest,pr,1.000000,0.833333,0.183333
random_forest,pr,1.000000,0.838509,0.186667
random_forest,pr,1.000000,0.843750,0.190000
random_forest,pr,1.000000,0.849057,0.196667
random_forest,pr,1.000000,0.854430,0.206667
random_forest,pr,1.000000,0.859873,0.213333
random_forest,pr,1.000000,0.865385,0.220000
random_forest,pr,0.992593,0.870130,0.230000
random_forest,pr,0.992593,0.875817,0.240000
random_forest,pr,0.992593,0.881579,0.250000
random_forest,pr,0.992593,0.887417,0.253333
random_forest,pr,0.992593,0.893333,0.276667
random_forest,pr,0.992593,0.899329,0.300000
random_forest,pr,0.985185,0.898649,0.303333
random_forest,pr,0.985185,0.904762,0.306667
random_forest,pr,0.977778,0.910345,0.310000
random_forest,pr,0.977778,0.916667,0.350000
random_forest,pr,0.977778,0.923077,0.360000
random_forest,pr,0.970370,0.922535,0.363333
random_forest,pr,0.962963,0.921986,0.370000
random_forest,pr,0.962963,0.928571,0.380000
random_forest,pr,0.962963,0.935252,0.390000
random_forest,pr,0.955556,0.934783,0.413333
random_forest,pr,0.955556,0.941606,0.420000
random_forest,pr,0.948148,0.948148,0.430000
random_forest,pr,0.948148,0.955224,0.443333
random_forest,pr,0.933333,0.954545,0.463333
random_forest,pr,0.925926,0.954198,0.483333
random_forest,pr,0.925926,0.968992,0.493333
random_forest,pr,0.925926,0.976562,0.496667
random_forest,pr,0.911111,0.976190,0.536667
random_forest,pr,0.911111,0.984000,0.566667
random_forest,pr,0.911111,0.991935,0.666667
random_forest,pr,0.911111,1.000000,0.676667
random_forest,pr,0.903704,1.000000,0.683333
random_forest,pr,0.896296,1.000000,0.700000
random_forest,pr,0.888889,1.000000,0.726667
random_forest,pr,0.881481,1.000000,0.733333
random_forest,pr,0.874074,1.000000,0.753333
random_forest,pr,0.859259,1.000000,0.760000
random_forest,pr,0.851852,1.000000,0.776667
random_forest,pr,0.837037,1.000000,0.780000
random_forest,pr,0.829630,1.000000,0.806667
random_forest,pr,0.822222,1.000000,0.826667
random_forest,pr,0.814815,1.000000,0.830000
random_forest,pr,0.800000,1.000000,0.833333
random_forest,pr,0.770370,1.000000,0.840000
random_forest,pr,0.762963,1.000000,0.843333
random_forest,pr,0.740741,1.000000,0.853333
random_forest,pr,0.733333,1.000000,0.856667
random_forest,pr,0.725926,1.000000,0.860000
random_forest,pr,0.718519,1.000000,0.870000
random_forest,pr,0.711111,1.000000,0.873333
random_forest,pr,0.696296,1.000000,0.886667
random_forest,pr,0.681481,1.000000,0.890000
random_forest,pr,0.674074,1.000000,0.896667
random_forest,pr,0.651852,1.000000,0.900000
random_forest,pr,0.637037,1.000000,0.906667
random_forest,pr,0.629630,1.000000,0.913333
random_forest,pr,0.614815,1.000000,0.916667
random_forest,pr,0.600000,1.000000,0.930000
random_forest,pr,0.592593,1.000000,0.933333
random_forest,pr,0.577778,1.000000,0.936667
random_forest,pr,0.570370,1.000000,0.943333
random_forest,pr,0.562963,1.000000,0.946667
random_forest,pr,0.548148,1.000000,0.950000
random_forest,pr,0.511111,1.000000,0.956667
random_forest,pr,0.503704,1.000000,0.963333
random_forest,pr,0.481481,1.000000,0.966667
random_forest,pr,0.459259,1.000000,0.970000
random_forest,pr,0.451852,1.000000,0.973333
random_forest,pr,0.370370,1.000000,0.976667
random_forest,pr,0.348148,1.000000,0.980000
random_forest,pr,0.318519,1.000000,0.983333
random_forest,pr,0.281481,1.000000,0.990000
random_forest,pr,0.251852,1.000000,0.993333
random_forest,pr,0.192593,1.000000,0.996667
random_forest,pr,0.118519,1.000000,1.000000
random_forest,pr,0.000000,1.000000,1.000000
gradient_boosting,roc,0.000000,0.000000,1.000000
gradient_boosting,roc,0.000000,0.007407,0.999990
gradient_boosting,roc,0.000000,0.940741,0.904994
gradient_boosting,roc,0.001307,0.940741,0.887861
gradient_boosting,roc,0.001307,0.948148,0.810772
gradient_boosting,roc,0.007843,0.948148,0.623463
gradient_boosting,roc,0.007843,0.955556,0.609793
gradient_boosting,roc,0.013072,0.955556,0.485672
gradient_boosting,roc,0.013072,0.970370,0.355128
gradient_boosting,roc,0.020915,0.970370,0.220447
gradient_boosting,roc,0.020915,0.977778,0.198541
gradient_boosting,roc,0.022222,0.977778,0.193085
gradient_boosting,roc,0.022222,0.985185,0.193029
gradient_boosting,roc,0.026144,0.985185,0.149958
gradient_boosting,roc,0.026144,1.000000,0.090881
gradient_boosting,roc,0.164706,1.000000,0.001750
gradient_boosting,roc,0.167320,1.000000,0.001730
gradient_boosting,roc,0.233987,1.000000,0.000729
gradient_boosting,roc,0.236601,1.000000,0.000722
gradient_boosting,roc,0.245752,1.000000,0.000648
gradient_boosting,roc,0.248366,1.000000,0.000632
gradient_boosting,roc,0.262745,1.000000,0.000561
gradient_boosting,roc,0.265359,1.000000,0.000559
gradient_boosting,roc,0.298039,1.000000,0.000421
gradient_boosting,roc,0.300654,1.000000,0.000415
gradient_boosting,roc,0.343791,1.000000,0.000323
gradient_boosting,roc,0.346405,1.000000,0.000323
gradient_boosting,roc,0.358170,1.000000,0.000304
gradient_boosting,roc,0.360784,1.000000,0.000301
gradient_boosting,roc,0.362092,1.000000,0.000300
gradient_boosting,roc,0.364706,1.000000,0.000297
gradient_boosting,roc,0.377778,1.000000,0.000263
gradient_boosting,roc,0.381699,1.000000,0.000260
gradient_boosting,roc,0.383007,1.000000,0.000260
gradient_boosting,roc,0.388235,1.000000,0.000259
gradient_boosting,roc,0.396078,1.000000,0.000244
gradient_boosting,roc,0.398693,1.000000,0.000241
gradient_boosting,roc,0.418301,1.000000,0.000216
gradient_boosting,roc,0.422222,1.000000,0.000216
gradient_boosting,roc,0.423529,1.000000,0.000216
gradient_boosting,roc,0.427451,1.000000,0.000215
gradient_boosting,roc,0.428758,1.000000,0.000215
gradient_boosting,roc,0.433987,1.000000,0.000215
gradient_boosting,roc,0.436601,1.000000,0.000214
gradient_boosting,roc,0.439216,1.000000,0.000213
gradient_boosting,roc,0.445752,1.000000,0.000204
gradient_boosting,roc,0.449673,1.000000,0.000203
gradient_boosting,roc,0.452288,1.000000,0.000203
gradient_boosting,roc,0.453595,1.000000,0.000203
gradient_boosting,roc,0.456209,1.000000,0.000202
gradient_boosting,roc,0.464052,1.000000,0.000194
gradient_boosting,roc,0.469281,1.000000,0.000191
gradient_boosting,roc,0.470588,1.000000,0.000191
gradient_boosting,roc,0.473203,1.000000,0.000190
gradient_boosting,roc,0.474510,1.000000,0.000190
gradient_boosting,roc,0.481046,1.000000,0.000188
gradient_boosting,roc,0.484967,1.000000,0.000187
gradient_boosting,roc,0.487582,1.000000,0.000186
gradient_boosting,roc,0.488889,1.000000,0.000185
gradient_boosting,roc,0.491503,1.000000,0.000182
gradient_boosting,roc,0.496732,1.000000,0.000179
gradient_boosting,roc,0.509804,1.000000,0.000179
gradient_boosting,roc,0.517647,1.000000,0.000178
gradient_boosting,roc,0.520261,1.000000,0.000176
gradient_boosting,roc,0.522876,1.000000,0.000176
gradient_boosting,roc,0.524183,1.000000,0.000175
gradient_boosting,roc,0.526797,1.000000,0.000175
gradient_boosting,roc,0.530719,1.000000,0.000173
gradient_boosting,roc,0.533333,1.000000,0.000172
gradient_boosting,roc,0.551634,1.000000,0.000169
gradient_boosting,roc,0.556863,1.000000,0.000169
gradient_boosting,roc,0.562092,1.000000,0.000163
gradient_boosting,roc,0.576471,1.000000,0.000163
gradient_boosting,roc,0.579085,1.000000,0.000162
gradient_boosting,roc,0.583007,1.000000,0.000160
gradient_boosting,roc,0.585621,1.000000,0.000158
gradient_boosting,roc,0.588235,1.000000,0.000158
gradient_boosting,roc,0.593464,1.000000,0.000153
gradient_boosting,roc,0.596078,1.000000,0.000153
gradient_boosting,roc,0.611765,1.000000,0.000152
gradient_boosting,roc,0.620915,1.000000,0.000146
gradient_boosting,roc,0.628758,1.000000,0.000146
gradient_boosting,roc,0.631373,1.000000,0.000145
gradient_boosting,roc,0.636601,1.000000,0.000145
gradient_boosting,roc,0.637908,1.000000,0.000144
gradient_boosting,roc,0.643137,1.000000,0.000144
gradient_boosting,roc,0.644444,1.000000,0.000142
gradient_boosting,roc,0.652288,1.000000,0.000141
gradient_boosting,roc,0.661438,1.000000,0.000137
gradient_boosting,roc,0.664052,1.000000,0.000135
gradient_boosting,roc,0.667974,1.000000,0.000135
gradient_boosting,roc,0.669281,1.000000,0.000135
gradient_boosting,roc,0.675817,1.000000,0.000135
gradient_boosting,roc,0.679739,1.000000,0.000133
gradient_boosting,roc,0.682353,1.000000,0.000132
gradient_boosting,roc,0.683660,1.000000,0.000131
gradient_boosting,roc,0.694118,1.000000,0.000131
gradient_boosting,roc,0.696732,1.000000,0.000129
gradient_boosting,roc,0.698039,1.000000,0.000129
gradient_boosting,roc,0.701961,1.000000,0.000128
gradient_boosting,roc,0.704575,1.000000,0.000128
gradient_boosting,roc,0.707190,1.000000,0.000127
gradient_boosting,roc,0.708497,1.000000,0.000127
gradient_boosting,roc,0.735948,1.000000,0.000126
gradient_boosting,roc,0.738562,1.000000,0.000126
gradient_boosting,roc,0.739869,1.000000,0.000125
gradient_boosting,roc,0.746405,1.000000,0.000125
gradient_boosting,roc,0.747712,1.000000,0.000124
gradient_boosting,roc,0.751634,1.000000,0.000124
gradient_boosting,roc,0.752941,1.000000,0.000124
gradient_boosting,roc,0.755556,1.000000,0.000124
gradient_boosting,roc,0.756863,1.000000,0.000123
gradient_boosting,roc,0.767320,1.000000,0.000121
gradient_boosting,roc,0.771242,1.000000,0.000119
gradient_boosting,roc,0.779085,1.000000,0.000118
gradient_boosting,roc,0.783007,1.000000,0.000115
gradient_boosting,roc,0.785621,1.000000,0.000114
gradient_boosting,roc,0.790850,1.000000,0.000112
gradient_boosting,roc,0.811765,1.000000,0.000112
gradient_boosting,roc,0.815686,1.000000,0.000112
gradient_boosting,roc,0.824837,1.000000,0.000112
gradient_boosting,roc,0.826144,1.000000,0.000111
gradient_boosting,roc,0.831373,1.000000,0.000111
gradient_boosting,roc,0.835294,1.000000,0.000111
gradient_boosting,roc,0.837908,1.000000,0.000109
gradient_boosting,roc,0.845752,1.000000,0.000108
gradient_boosting,roc,0.847059,1.000000,0.000108
gradient_boosting,roc,0.852288,1.000000,0.000107
gradient_boosting,roc,0.854902,1.000000,0.000107
gradient_boosting,roc,0.883660,1.000000,0.000106
gradient_boosting,roc,0.888889,1.000000,0.000106
gradient_boosting,roc,0.891503,1.000000,0.000102
gradient_boosting,roc,0.901961,1.000000,0.000101
gradient_boosting,roc,0.920261,1.000000,0.000100
gradient_boosting,roc,0.921569,1.000000,0.000098
gradient_boosting,roc,0.955556,1.000000,0.000097
gradient_boosting,roc,0.958170,1.000000,0.000097
gradient_boosting,roc,0.986928,1.000000,0.000095
gradient_boosting,roc,0.988235,1.000000,0.000095
gradient_boosting,roc,0.990850,1.000000,0.000094
gradient_boosting,roc,0.998693,1.000000,0.000086
gradient_boosting,roc,1.000000,1.000000,0.000083
gradient_boosting,pr,1.000000,0.150000,0.000083
gradient_boosting,pr,1.000000,0.150167,0.000086
gradient_boosting,pr,1.000000,0.150670,0.000092
gradient_boosting,pr,1.000000,0.151176,0.000094
gradient_boosting,pr,1.000000,0.151515,0.000095
gradient_boosting,pr,1.000000,0.151685,0.000095
gradient_boosting,pr,1.000000,0.155530,0.000097
gradient_boosting,pr,1.000000,0.155889,0.000097
gradient_boosting,pr,1.000000,0.160714,0.000098
gradient_boosting,pr,1.000000,0.160906,0.000100
gradient_boosting,pr,1.000000,0.163636,0.000101
gradient_boosting,pr,1.000000,0.165239,0.000102
gradient_boosting,pr,1.000000,0.165441,0.000102
gradient_boosting,pr,1.000000,0.165644,0.000106
gradient_boosting,pr,1.000000,0.166461,0.000106
gradient_boosting,pr,1.000000,0.171103,0.000107
gradient_boosting,pr,1.000000,0.171320,0.000107
gradient_boosting,pr,1.000000,0.171537,0.000107
gradient_boosting,pr,1.000000,0.172414,0.000108
gradient_boosting,pr,1.000000,0.172634,0.000108
gradient_boosting,pr,1.000000,0.173969,0.000109
gradient_boosting,pr,1.000000,0.174194,0.000110
gradient_boosting,pr,1.000000,0.174419,0.000111
gradient_boosting,pr,1.000000,0.175097,0.000111
gradient_boosting,pr,1.000000,0.176010,0.000111
gradient_boosting,pr,1.000000,0.176240,0.000112
gradient_boosting,pr,1.000000,0.177866,0.000112
gradient_boosting,pr,1.000000,0.178571,0.000112
gradient_boosting,pr,1.000000,0.182432,0.000112
gradient_boosting,pr,1.000000,0.182679,0.000113
gradient_boosting,pr,1.000000,0.182927,0.000114
gradient_boosting,pr,1.000000,0.183175,0.000114
gradient_boosting,pr,1.000000,0.183424,0.000114
gradient_boosting,pr,1.000000,0.183924,0.000115
gradient_boosting,pr,1.000000,0.184679,0.000118
gradient_boosting,pr,1.000000,0.186207,0.000119
gradient_boosting,pr,1.000000,0.186464,0.000121
gradient_boosting,pr,1.000000,0.186722,0.000121
gradient_boosting,pr,1.000000,0.186981,0.000121
gradient_boosting,pr,1.000000,0.188022,0.000122
gradient_boosting,pr,1.000000,0.189076,0.000123
gradient_boosting,pr,1.000000,0.189341,0.000124
gradient_boosting,pr,1.000000,0.189873,0.000124
gradient_boosting,pr,1.000000,0.190141,0.000124
gradient_boosting,pr,1.000000,0.190948,0.000124
gradient_boosting,pr,1.000000,0.191218,0.000125
gradient_boosting,pr,1.000000,0.192582,0.000125
gradient_boosting,pr,1.000000,0.192857,0.000126
gradient_boosting,pr,1.000000,0.193410,0.000126
gradient_boosting,pr,1.000000,0.199409,0.000127
gradient_boosting,pr,1.000000,0.199704,0.000127
gradient_boosting,pr,1.000000,0.200297,0.000128
gradient_boosting,pr,1.000000,0.200594,0.000128
gradient_boosting,pr,1.000000,0.200893,0.000128
gradient_boosting,pr,1.000000,0.201794,0.000129
gradient_boosting,pr,1.000000,0.202096,0.000129
gradient_boosting,pr,1.000000,0.202703,0.000131
gradient_boosting,pr,1.000000,0.205167,0.000131
gradient_boosting,pr,1.000000,0.205479,0.000132
gradient_boosting,pr,1.000000,0.206107,0.000133
gradient_boosting,pr,1.000000,0.206422,0.000134
gradient_boosting,pr,1.000000,0.206738,0.000135
gradient_boosting,pr,1.000000,0.207055,0.000135
gradient_boosting,pr,1.000000,0.208655,0.000135
gradient_boosting,pr,1.000000,0.208978,0.000135
gradient_boosting,pr,1.000000,0.209953,0.000135
gradient_boosting,pr,1.000000,0.210608,0.000137
gradient_boosting,pr,1.000000,0.210938,0.000138
gradient_boosting,pr,1.000000,0.211268,0.000138
gradient_boosting,pr,1.000000,0.211599,0.000138
gradient_boosting,pr,1.000000,0.211931,0.000138
gradient_boosting,pr,1.000000,0.212264,0.000140
gradient_boosting,pr,1.000000,0.212598,0.000140
gradient_boosting,pr,1.000000,0.212934,0.000141
gradient_boosting,pr,1.000000,0.214968,0.000142
gradient_boosting,pr,1.000000,0.215311,0.000144
gradient_boosting,pr,1.000000,0.216693,0.000144
gradient_boosting,pr,1.000000,0.217042,0.000145
gradient_boosting,pr,1.000000,0.218447,0.000145
gradient_boosting,pr,1.000000,0.218801,0.000146
gradient_boosting,pr,1.000000,0.219156,0.000146
gradient_boosting,pr,1.000000,0.221311,0.000146
gradient_boosting,pr,1.000000,0.221675,0.000147
gradient_boosting,pr,1.000000,0.222039,0.000147
gradient_boosting,pr,1.000000,0.222405,0.000148
gradient_boosting,pr,1.000000,0.222772,0.000149
gradient_boosting,pr,1.000000,0.223140,0.000149
gradient_boosting,pr,1.000000,0.223510,0.000152
gradient_boosting,pr,1.000000,0.223881,0.000152
gradient_boosting,pr,1.000000,0.228426,0.000153
gradient_boosting,pr,1.000000,0.229202,0.000153
gradient_boosting,pr,1.000000,0.229592,0.000154
gradient_boosting,pr,1.000000,0.229983,0.000154
gradient_boosting,pr,1.000000,0.230375,0.000155
gradient_boosting,pr,1.000000,0.230769,0.000158
gradient_boosting,pr,1.000000,0.231561,0.000158
gradient_boosting,pr,1.000000,0.231959,0.000159
gradient_boosting,pr,1.000000,0.232358,0.000160
gradient_boosting,pr,1.000000,0.233564,0.000162
gradient_boosting,pr,1.000000,0.233969,0.000162
gradient_boosting,pr,1.000000,0.234375,0.000163
gradient_boosting,pr,1.000000,0.238938,0.000163
gradient_boosting,pr,1.000000,0.239362,0.000164
gradient_boosting,pr,1.000000,0.239787,0.000165
gradient_boosting,pr,1.000000,0.240214,0.000166
gradient_boosting,pr,1.000000,0.240642,0.000169
gradient_boosting,pr,1.000000,0.242370,0.000169
gradient_boosting,pr,1.000000,0.248619,0.000172
gradient_boosting,pr,1.000000,0.249538,0.000173
gradient_boosting,pr,1.000000,0.250000,0.000173
gradient_boosting,pr,1.000000,0.250464,0.000175
gradient_boosting,pr,1.000000,0.250929,0.000175
gradient_boosting,pr,1.000000,0.251866,0.000175
gradient_boosting,pr,1.000000,0.252336,0.000176
gradient_boosting,pr,1.000000,0.253283,0.000176
gradient_boosting,pr,1.000000,0.253759,0.000177
gradient_boosting,pr,1.000000,0.254237,0.000178
gradient_boosting,pr,1.000000,0.257143,0.000179
gradient_boosting,pr,1.000000,0.262136,0.000179
gradient_boosting,pr,1.000000,0.262646,0.000181
gradient_boosting,pr,1.000000,0.263158,0.000181
gradient_boosting,pr,1.000000,0.263672,0.000181
gradient_boosting,pr,1.000000,0.264188,0.000182
gradient_boosting,pr,1.000000,0.265226,0.000185
gradient_boosting,pr,1.000000,0.265748,0.000186
gradient_boosting,pr,1.000000,0.266798,0.000187
gradient_boosting,pr,1.000000,0.267327,0.000187
gradient_boosting,pr,1.000000,0.267857,0.000188
gradient_boosting,pr,1.000000,0.268390,0.000188
gradient_boosting,pr,1.000000,0.271084,0.000190
gradient_boosting,pr,1.000000,0.271630,0.000190
gradient_boosting,pr,1.000000,0.272727,0.000191
